"omCrit","estCrit","obsCrit","trial","OvTrial","CovTrial","wind","CovOmCrit","OvOmCrit","CovResponse","Cov_pA",
-5.214,44.5224,,313,,391,404,32.6603,,1,0.5,
-5.214,58.5955,,314,,392,406,32.6603,,2,0.5,
-5.214,58.5955,,315,,393,407,32.6603,,2,0.5,
-5.214,58.5955,,316,,394,408,32.6603,,2,0.5,
-5.214,58.5955,,317,,396,409,32.6603,,1,0.5,
-5.214,61.7302,,318,,397,411,32.6603,,2,0.5,
-5.214,61.7302,,319,,398,412,32.6603,,2,0.5,
-5.214,61.7302,,320,,399,413,32.6603,,2,0.5,
-5.214,61.7302,,321,,401,414,32.6603,,2,0.5,
-5.214,61.7302,,322,,402,416,32.6603,,1,0.5,
-5.214,64.8004,,323,,403,417,32.6603,,2,0.5,
-5.214,64.8004,,324,,404,418,32.6603,,1,0.5,
-5.214,67.6271,,325,,406,419,32.6603,,2,0.5,
-5.214,63.4041,,326,,407,421,32.6603,,1,0.5,
-5.214,68.1496,,327,,408,422,32.6603,,1,0.5,
-5.214,71.704,,328,,409,423,32.6603,,2,0.5,
-5.214,71.704,,329,,411,424,32.6603,,1,0.5,
-5.214,90.2776,,330,,412,426,32.6603,,1,0.5,
-5.214,32.6603,,331,,413,427,32.6603,,2,0.5,
-5.214,32.6603,,332,,414,428,32.6603,,2,0.5,
-5.214,32.6603,,333,,416,429,32.6603,,2,0.5,
-5.214,32.6603,,334,,417,431,32.6603,,2,0.5,
-5.214,32.6603,,335,,418,432,32.6603,,2,0.5,
-5.214,14.0866,,336,,419,433,32.6603,,2,0.5,
-5.214,14.0866,,337,,421,434,32.6603,,2,0.5,
-5.214,14.0866,,338,,422,436,32.6603,,2,0.5,
-5.214,14.0866,,339,,423,437,32.6603,,2,0.5,
-5.214,14.0866,,340,,424,438,32.6603,,2,0.5,
-5.214,14.0866,,341,,426,439,32.6603,,2,0.5,
-5.214,13.0666,,342,,427,441,32.6603,,2,0.5,
-5.214,13.0666,,343,,428,442,32.6603,,2,0.5,
-5.214,13.0666,,344,,429,443,32.6603,,2,0.5,
-5.214,13.0666,,345,,431,444,32.6603,,2,0.5,
32.6603,13.0666,,346,,432,446,32.6603,,2,0.5,
32.6603,13.0666,,347,,433,447,32.6603,,2,0.5,
32.6603,13.0666,,348,,434,448,32.6603,,2,0.5,
32.6603,13.0666,,349,,436,449,32.6603,,2,0.5,
32.6603,13.0666,,350,,437,451,32.6603,,2,0.5,
32.6603,12.0013,,351,,438,452,32.6603,,2,0.5,
32.6603,12.0013,,352,,439,453,32.6603,,2,0.5,
32.6603,12.0013,,353,,441,454,32.6603,,2,0.5,
32.6603,-2.5219,,354,,442,456,32.6603,,2,0.5,
32.6603,-2.5219,,355,,443,457,32.6603,,2,0.5,
32.6603,-2.5219,,356,,444,458,32.6603,,2,0.5,
32.6603,-1.5444,,357,,446,459,70.5345,,2,0.8,
32.6603,-1.5444,,358,,447,461,70.5345,,2,0.8,
32.6603,53.5387,,359,,448,462,70.5345,,1,0.8,
32.6603,63.4041,,360,,449,463,70.5345,,2,0.8,
32.6603,63.4041,,361,,451,464,70.5345,,2,0.8,
32.6603,63.4041,,362,,452,466,70.5345,,2,0.8,
32.6603,63.4041,,363,,453,467,70.5345,,2,0.8,
32.6603,58.828,,364,,454,468,70.5345,,2,0.8,
32.6603,44.4009,,365,,456,469,70.5345,,2,0.8,
32.6603,48.881,,366,,457,471,70.5345,,2,0.8,
