"omCrit","estCrit","obsCrit","trial","OvTrial","CovTrial","wind","CovOmCrit","OvOmCrit","CovResponse","Cov_pA",
16.1536,4.5991,,352,,439,453,4.2527,,1,0.2,
16.1536,25.7555,,353,,441,454,4.2527,,1,0.2,
16.1536,40.2145,,354,,442,456,4.2527,,1,0.2,
16.1536,40.9921,,355,,443,457,4.2527,,1,0.2,
16.1536,21.8426,,356,,444,458,4.2527,,1,0.2,
16.1536,21.8426,,357,,446,459,4.2527,,1,0.2,
16.1536,23.8089,,358,,447,461,4.2527,,2,0.2,
16.1536,21.8426,,359,,448,462,4.2527,,1,0.2,
16.1536,23.8089,,360,,449,463,4.2527,,1,0.2,
16.1536,23.8089,,361,,451,464,4.2527,,2,0.2,
16.1536,21.8426,,362,,452,466,4.2527,,1,0.2,
16.1536,23.8089,,363,,453,467,4.2527,,2,0.2,
16.1536,21.8426,,364,,454,468,4.2527,,1,0.2,
16.1536,21.8426,,365,,456,469,4.2527,,2,0.2,
16.1536,27.7421,,366,,457,471,4.2527,,2,0.2,
16.1536,25.7555,,367,,458,472,4.2527,,1,0.2,
16.1536,20.7219,,368,,459,473,4.2527,,1,0.2,
16.1536,22.4099,,369,,461,474,4.2527,,1,0.2,
16.1536,24.086,,370,,462,476,4.2527,,2,0.2,
16.1536,24.086,,371,,463,477,4.2527,,1,0.2,
16.1536,24.086,,372,,464,478,4.2527,,2,0.2,
16.1536,20.5203,,373,,466,479,4.2527,,1,0.2,
16.1536,20.5203,,374,,467,481,4.2527,,2,0.2,
16.1536,18.6288,,375,,468,482,4.2527,,1,0.2,
16.1536,19.9359,,376,,469,483,4.2527,,1,0.2,
16.1536,23.6661,,377,,471,484,4.2527,,2,0.2,
16.1536,21.3125,,378,,472,486,4.2527,,2,0.2,
16.1536,21.3125,,379,,473,487,4.2527,,1,0.2,
16.1536,25.7555,,380,,474,488,4.2527,,1,0.2,
16.1536,27.1254,,381,,476,489,4.2527,,2,0.2,
16.1536,27.1254,,382,,477,491,4.2527,,1,0.2,
16.1536,26.1068,,383,,478,492,25.7555,,2,0.5,
16.1536,26.7697,,384,,479,493,25.7555,,1,0.5,
16.1536,26.7697,,385,,481,494,25.7555,,1,0.5,
16.1536,27.6119,,386,,482,496,25.7555,,2,0.5,
